"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam – Agenda Minimal 18 mois 2025-2026 Semaine sur 2 pages Présentation Horizontale Juillet 2025-Décembre 2026 (18 mois) Daisy International","B0DV5SYL1L","B0DV5SYL1L","Finocam","Agendas civils et carnets de RDV","Fournitures de bureau","11","127","0.00","42.24","0","3","0.00","0","0","2.4"
"Finocam – Cahier Nexo Couverture Souple Dotted-Pointillé Noir | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV642H4Y","B0DV642H4Y","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","4","14","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Dotted-Pointillé Rose | Petit Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV642N1Q","B0DV642N1Q","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Rigide Dotted-Pointillé Rose | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV6459KY","B0DV6459KY","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture rigide Dotted-Pointillé Bleu marine | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV66RV6G","B0DV66RV6G","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Planificateur Agenda + Notes 1 Mois par page + Notes 2026 Janvier 2026 – Décembre 2026 (12 mois) Gris International","B0F9L9D316","B0F9L9D316","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","17","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Spirale 2026 Semaine sur 2 pages Présentation verticale | Janvier – Décembre | Agenda annuel 2026 avec élastique | Double spirale Couverture rigide Alma – Noir – International","B0F9LBHCHZ","B0F9LBHCHZ","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Planificateur Agenda 1 Mois par page 2026 1 Mois par page Janvier 2026 – Décembre 2026 (12 mois) Gris International","B0F9LBV1D3","B0F9LBV1D3","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Spirale 2026 Semaine sur 2 pages Présentation verticale | Janvier – Décembre | Agenda annuel 2026 avec élastique | Double spirale Couverture rigide Alma – Bleu – International","B0F9LC2F49","B0F9LC2F49","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda 2026 Semaine sur 2 pages Présentation horizontale | Janvier – Décembre | Agenda B5 annuel 2026 avec élastique | Double spirale Couverture rigide Optimal – Emma – International","B0F9LC83P3","B0F9LC83P3","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","1","0","0.00","0.00","0","0","0.00","0","0","0"
